SMF,307,Conflict, Crisis, and Dissolution in Close Relationships
SMF,308,Couple and Family Therapy
SMF,309,Sex Therapy
SMF,310,Sexual Ethics
SMF,311,Communication and Counselling Skills
SMF,317,History of Sexuality: The Pre-Modern Period
SMF,318,History of Sexuality: The Modern Period
SMF,319,History of Sexuality: Special Topics
SMF,365,Special Topics in Human Sexuality
SMF,366,Special Topics in Couples, Marriage, and Family Studies
SMF,367,Special Topics in Sexuality, Marriage, and Family Studies
SMF,404,Independent Study: Special Topics in Sexuality
SMF,405,Classic Studies in Sex Research
SMF,406,Independent Study: Special Topics in Marriage and Family Studies
SMF,408,Independent Study: Special Topics in Couple and Family Therapy
SMF,460,Practicum and Professional Ethics
SMF,461,Practicum and Applied Theory
SMF,462,Research Thesis and Applied Theory
SMF,490,Seminar in Sexuality, Marriage, and Family Ethics
SMF,494,Seminar in Sexuality
SMF,496,Seminar in Family Studies
SMF,498,Seminar in Therapy: Couple, Family, and Sex Therapy
SOC,101,Introduction to Sociology
SOC,101R,Introduction to Sociology
SOC,102,Social Problems
SOC,120R,Fundamentals of Sociology
SOC,200,An Introduction to the Sociology of Marriage and the Family
SOC,201,Victims and Society
SOC,202,Introduction to Classical Theory
SOC,204,Sociology of Adolescence
SOC,204R,Sociology of Adolescence
SOC,206,Gender Relations
SOC,207,Sociology of Education
SOC,207R,Sociology of Education
SOC,209,Ancestry, History and Personal Identity
SOC,210,Sociology of Sport
SOC,221,Social Change in Canadian Society
SOC,222,Juvenile Delinquency
SOC,223,Deviance: Perspectives and Processes
SOC,223R,Deviance: Perspectives and Processes
SOC,224R,Poverty in Canada and its Social Consequences
SOC,226,Juvenile Justice
SOC,227,Criminology
SOC,228,Sociology of Criminal Justice
SOC,229,Selected Topics in Criminology
SOC,232,Technology and Social Change
SOC,234,Social Psychology and Everyday Life
SOC,235,Individual and Society
SOC,237,Collective Behaviour
SOC,238,Marketplace Activity: An Interactionist Analysis
SOC,241,Introduction to the Sociology of Work
SOC,242,Industrial Sociology
SOC,243,Occupational Sociology
SOC,246,Mass Communication
SOC,247,Death and Society
SOC,248,Health, Illness and Society
SOC,249,Sociology of Mental Disorder
SOC,250,Contemporary Japanese Society
SOC,253,Demographic Change in Canada
SOC,254,Comparative Health Care Systems
SOC,256,Ethnic and Racial Relations
SOC,258,Millennialism & Violence
SOC,260,Religion in Sociological Perspective
SOC,261,Religion in America
SOC,262,Cults and New Religious Movements
SOC,265,Political Sociology
SOC,275,Mennonites as a Sociological Community
SOC,280,Social Statistics
SOC,286,Environment and Behaviour
SOC,302,Introduction to Contemporary Theory
SOC,307,Problems in Contemporary Education
SOC,310,Seminar in Group Dynamics
SOC,312,Sociology of Science
SOC,315,Class, Status and Power
SOC,321,Introduction to Research Methods
SOC,322,Introduction to Field Research Methods
SOC,325,Sexuality and the Law
SOC,326,Punishment and Society
SOC,327,Policing in a Democratic Society
SOC,327J,Policing in a Democratic Society
SOC,336,Sociology of Professions
SOC,339,The Knowledge Society and Waterloo Region
SOC,340,Sociology of Organizations
SOC,342,Mobility and Regulation
SOC,345,Cyberspace and Social Life
SOC,346,Social Movements
SOC,347,Sociology of Leisure
SOC,349,Sociology of Development
SOC,350,Seminar in the Sociology of Memory
SOC,352,Sociology of Aging
SOC,354,Comparative Health Care Systems
SOC,355J,Power and Parenting
SOC,362,Canadian Society: Special Topics
SOC,364,Social Change
SOC,365,Urban Life and Culture
SOC,366,Entertainment Motifs: An Interactionist Analysis
SOC,367R,The Sociology of Disability
SOC,368,Custodial and Rehabilitative Institutions
SOC,369,Custodial and Rehabilitative Institutions
SOC,369J,The Sociology of Community
SOC,369R,Custodial and Rehabilitative Institutions
SOC,370,Sociology of Law
SOC,371,Philosophy of the Social Sciences
SOC,372,Good and Evil in Social Relations
SOC,375R,Studies in Sociology
SOC,377,Studies in the Sociology of the Mennonites
SOC,378,Sociology of Women
SOC,382,Survey Methodology
SOC,398R,Independent Study
SOC,399R,Independent Study
SOC,401,Theoretical Perspectives on Gender
SOC,402,Sociology of Religion
SOC,404,Sociology of Knowledge
SOC,405,Seminar in Classical Sociological Theory
SOC,406,Seminar in Contemporary Sociological Theory
SOC,407,Canadian Social Thought
SOC,408,Contemporary Debates in Sociological Theory
SOC,409,Knowing and Acting: Social Theory from the Early Greeks to the Present
SOC,410,Symbolic Interaction and Ethnographic Research
SOC,411,Sociology of the Body
SOC,412,Social Identities in Canadian Society
SOC,414,Power, Persuasion, and Management
SOC,415,Social Networks
SOC,416,Educational Theory and Practice
SOC,417,Liberal Arts Education and Knowledge Society
SOC,418,Social Theory and Popular Culture
SOC,420,Seminar in Social Inequality
SOC,421,Quantitative Methods
SOC,424,Seminar in Sociology of Health
SOC,428,Sentencing as a Social Process
SOC,435,Environmental Sociology
SOC,450R,Honours Seminar in Special Topics
SOC,451,Global Development
SOC,452,Humanitarianism
SOC,459,Sociology of Work and Occupations
SOC,490R,Special Studies
SOC,497,Honours Research Practicum
SOC,498,Directed Studies
SOC,499A,Senior Honours Essay
SOC,499B,Senior Honours Essay
SOCWK,120R,Introduction to Social Work
SOCWK,1R,Social Work Practicum Seminar
SOCWK,220R,Social Work with Individuals - Theory and Practice 1
SOCWK,221R,Social Group Work
SOCWK,222R,Community Organization 1
SOCWK,240R,Palliative Care
SOCWK,241R,Psycho-Social Factors in Palliative Care
SOCWK,300R,Canadian Social Welfare Policy
SOCWK,301R,Understanding Diversity in Canada
SOCWK,320R,Social Work with Individuals - Theory and Practice 2
SOCWK,321R,Social Work with Families
SOCWK,322R,International Perspectives in Community Organization
SOCWK,326R,Philosophy and History of Social Welfare
SOCWK,350D,Social Casework
SOCWK,350E,Social Casework Techniques
SOCWK,350F,Social Work in Schools
SOCWK,355R,Child Maltreatment: Identification and Prevention
SOCWK,356R,Developmental Disabilities and the Family
SOCWK,357R,Family Violence
SOCWK,365R,Social Work in Health Care
SOCWK,367R,Social Work with the Elderly
SOCWK,375R,Studies in Social Work
SOCWK,390A,Family Violence: An Advanced Seminar
SOCWK,390B,Family Violence: An Advanced Seminar
SOCWK,398R,Independent Study
SOCWK,399R,Independent Study
SOCWK,421R,Advanced Family Practices
SOCWK,450R,Honours Seminar in Special Topics
SOCWK,490R,Special Studies
SPAN,101,Introduction to Spanish 1
SPAN,102,Introduction to Spanish 2
SPAN,111,Conversational Spanish
SPAN,150,The Hispanic World Through Literature and the Arts
SPAN,201A,Intermediate Spanish 1
SPAN,201B,Intermediate Spanish 2
SPAN,210,Intermediate Spanish for Native Speakers
SPAN,217,Latin American Civilization 1
SPAN,218,Latin American Civilization 2
SPAN,220W,Topics in Spanish Culture(WLU)
SPAN,221,The Civilization of Mexico
SPAN,222W,Modern Spanish Literature (WLU)
SPAN,223W,Early Spanish Literature (WLU)
SPAN,227,Introduction to Latin American Poetry and Drama
SPAN,228,Introduction to Latin American Prose
SPAN,251A,Translation and Composition 1
SPAN,251B,Translation and Composition 2
SPAN,261W,Spanish for Communication & Business 1 (WLU)
SPAN,262W,Spanish for Communication and Business 2 (WLU)
SPAN,301A,Composition and Conversation 1
SPAN,301B,Composition and Conversation 2
SPAN,305W,The Hispanic Realist Novel (WLU)
SPAN,322,The Generation of '98: Fiction
SPAN,324W,A Journey Through Multicultural Spain (WLU)
SPAN,325W,Contemporary Spanish Literature and Culture (WLU)
SPAN,326,Theatre of the Spanish Golden Age: Texts and Cultural Contexts
SPAN,327W,Cervantes & His Time (WLU)
SPAN,328W,Contemporary Hispanic Theatre (WLU)
SPAN,330,Literary Women in Early Modern Hispanic Culture
SPAN,332W,Poetry and Popular Music in Spain and Latin America
SPAN,333,Modern Latin American Poetry
SPAN,334,Narrating Place and Ethnicity in Nineteenth Century Latin America
SPAN,335W,Aesthetic Practices of Spanish and Latin American Filmmakers(WLU)
SPAN,344,Special Topics in Hispanic Studies
SPAN,345,Directed Studies
SPAN,350,Poetry of the Tango
SPAN,351A,Advanced Composition and Conversation 1
SPAN,351B,Advanced Composition and Conversation 2
SPAN,361W,Advanced Spanish for Communication and Business 1 (WLU)
SPAN,362W,Advanced Spanish for Communication and Business 2 (WLU)
SPAN,365W,Spanish Identity Through Literature (WLU)
SPAN,366,Aesthetics of Rupture: Latin American Avant-garde Movements
SPAN,386,Memory and Performance in Latin American Literature
SPAN,387,Gender, Power, and Representations in Latin America
SPAN,388,Contemporary Latin American Theatre
SPAN,390,Introduction to Spanish Business Translation
SPAN,400,Memories and Representations: Constructive Truths and Competing Realities
SPAN,401A,Advanced Composition and Conversation 1
SPAN,401B,Advanced Composition and Conversation 2
SPAN,410,Visual Culture in the Contemporary Hispanic World
SPAN,415,The Hispanic Transatlantic
SPAN,418,Modernity and the Colonial Encounter in Latin America
SPAN,430,Literary Women in Early Modern Hispanic Culture
SPAN,438W,Special Topics (WLU)
SPAN,445,History of the Spanish Language
SPAN,446W,Love in Medieval Spanish Literature (WLU)
SPAN,450,Theory and Practice of Translation
SPAN,451W,Stylistics and Professional Writing(WLU)
SPAN,452W,Stylistics and Composition 2 (WLU)
SPAN,461W,Hispanic Linguistics
SPAN,465W,Literature and Journalism in the Hispanic World
SPAN,466W,Subversive Narratives in the Hispanic World (WLU)
SPAN,467W,Directed Studies (WLU)
SPAN,490,Advanced Translation
SPAN,491W,Staging the Other: Hispanic Theatre in Translation
SPAN,495,The Novel in Mexico
SPAN,497,The Novel in Latin America
SPAN,498W,Literary Adaptation in Hispanic Cinema
SPCOM,100,Interpersonal Communication
SPCOM,101,Theories of Communication
SPCOM,102,Introduction to Performance
SPCOM,111,Leadership, Communication, and Collaboration
SPCOM,204,Leadership, Teams, and Communication
SPCOM,220,Performance Studies
SPCOM,223,Public Speaking
SPCOM,224,Interpersonal Communication
SPCOM,225,Interviewing
SPCOM,226,Introduction to Intercultural Communication
SPCOM,227,Leadership
SPCOM,228,Public Communication
SPCOM,300,Special Topics in Digital Design
SPCOM,323,Speech Writing
SPCOM,324,Small Group Communication
SPCOM,325,Organizational Communication
SPCOM,326,Voice Technique
SPCOM,327,Leadership
SPCOM,329,Digital Presentations
SPCOM,399,Communication Inquiry
SPCOM,400,Digital Design Research Project
SPCOM,401,Gender, Communication and Culture
SPCOM,402,Advanced Intercultural Communication
SPCOM,403,Special Topics in Speech Communication and Technology
SPCOM,404,Communicating Across Differences: Spiritual Development in a Diverse World
SPCOM,420,Persuasion
SPCOM,426,Advanced Voice Technique
SPCOM,430,Communication and Social Justice
SPCOM,431,Crisis Communication
SPCOM,432,Conflict Management
SPCOM,433,The Organizational Consultant
SPCOM,434,The Discourse of Dissent
SPCOM,440,Performative Inquiry and Practice
SPCOM,475,Communication Ethics
SPCOM,490,Selected Seminars in Speech Communication
SPCOM,491,Selected Seminars in Speech Communication
SPCOM,499A,Senior Seminar
SPCOM,499B,Senior Seminar
SPD,233,Psychology of Religion
SPD,250,Special Topics
SPD,270,Psychology of Religion and Spirituality
SPD,271,Personality and Religion
SPD,302,Selected Topics in Psychology and Religion
SPD,372,Psychology of Religion in Historical Perspective
SPD,378,Aging as a Spiritual Journey
SPD,379,Spirituality and Psychotherapy
SPD,380,Carl Jung's Theory of Religion
STAT,202,Introductory Statistics for Scientists
STAT,204,Statistics for the Physical Sciences 1
STAT,206,Statistics for Software Engineering
STAT,211,Introductory Statistics and Sampling for Accounting
STAT,220,Probability (Non-Specialist Level)
STAT,221,Statistics (Non-Specialist Level)
STAT,230,Probability
STAT,231,Statistics
STAT,232,Introduction to Medical Statistics
STAT,240,Probability (Advanced Level)
STAT,241,Statistics (Advanced Level)
STAT,304,Statistics for the Physical Sciences 2
STAT,311,Regression and Forecasting for Accounting
STAT,316,Introduction to Statistical Problem Solving by Computer
STAT,321,Regression and Forecasting (Non-Specialist Level)
STAT,322,Sampling and Experimental Design (Non-Specialist Level)
STAT,324,Statistical Methods and Computing
STAT,330,Mathematical Statistics
STAT,331,Applied Linear Models
STAT,332,Sampling and Experimental Design
STAT,333,Applied Probability
STAT,334,Probability Models for Business and Accounting
STAT,337,Introduction to Medical Statistics
STAT,340,Computer Simulation of Complex Systems
STAT,341,Computational Statistics and Data Analysis
STAT,361,Applied Linear Models for Business and Accounting
STAT,362,Sampling and Design Techniques for Business and Accounting
STAT,371,Statistics for Business 1
STAT,372,Statistics for Business 2
STAT,373,Regression and Forecasting Methods in Finance
STAT,430,Experimental Design
STAT,431,Generalized Linear Models and their Applications
STAT,433,Stochastic Processes
STAT,435,Statistical Methods for Process Improvements
STAT,436,Introduction to the Analysis of Spatial Data in Health Research
STAT,437,Analysis of Longitudinal Data in Health Research
STAT,440,Computational Inference
STAT,441,Statistical Learning - Classification
STAT,442,Data Visualization
STAT,443,Forecasting
STAT,444,Statistical Learning - Function Estimation
STAT,446,Mathematical Models in Finance
STAT,450,Estimation and Hypothesis Testing
STAT,454,Sampling Theory and Practice
STAT,464,Topics in Probability Theory
STAT,466,Topics in Statistics 1
STAT,467,Topics in Statistics 2
STAT,468,Readings in Statistics 1
STAT,469,Readings in Statistics 2
STV,100,Society, Technology and Values: Introduction
STV,201,Society, Technology and Values: Special Topics
STV,202,Design and Society
STV,203,Biotechnology and Society
STV,205,Cybernetics and Society
STV,302,Information Technology and Society
STV,303,Cross-Cultural Change, Technology and Society
STV,400,Society, Technology and Values: Senior Project
STV,401,Society, Technology & Values: Advanced Topics
STV,404,Technology in Canadian Society
SWREN,120R,Introduction to Social Work
SWREN,220R,Social Work with Individuals - Theory and Practice 1
SWREN,221R,Social Group Work
SWREN,222R,Community Organization 1
SWREN,223R,Cross-Cultural Psychology
SWREN,224R,Poverty in Canada and its Social Consequences
SWREN,250A,Social Statistics
SWREN,250B,Social Statistics
SWREN,250R,Social Statistics
SWREN,251R,Social Research
SWREN,300R,Canadian Social Welfare Policy
SWREN,301R,Understanding Diversity in Canada
SWREN,311R,Public Policy and Native Peoples in Canada
SWREN,312R,Homelessness & Public Policy
SWREN,321R,Social Work with Families
SWREN,349R,Cross-Cultural Psychology
SWREN,400R,History of Social Welfare
SWREN,411R,Integrative Practice: Aboriginal Perspectives and Social Work
SWREN,414R,Interviewing and Assessment in Social Work Practice
SWREN,421R,Advanced Social Work Practice with Individuals and Families
SWREN,422R,Advanced Macro Practice
SWREN,423R,Advanced Social Group Work Practice
SWREN,424R,Diversity and Empowerment
SWREN,431R,Fields of Practice
SWREN,434R,Selected Theories for Social Work Practice: Analysis and Application
SWREN,441A,Practicum 1A
SWREN,441B,Practicum 1B
SWREN,441R,Practicum 1
SWREN,442A,Practicum 2A
SWREN,442B,Practicum 2B
SWREN,442R,Practicum 2
SWREN,443A,Practicum 3A
SWREN,443B,Practicum 3B
SWREN,443R,Practicum 3
SWREN,470R,Mental Health and Addiction Issues: Social Work Responses
SWREN,471R,Social Work with Older Adults: Critical Issues and Future Trends
SWREN,472R,International Context of Practice: An Experiential Learning Opportunity
SYDE,101,Introduction to Systems Design Engineering
SYDE,101L,Graphics Laboratory
SYDE,102,Seminar
SYDE,111,Fundamental Engineering Math 1
SYDE,112,Fundamental Engineering Math 2
SYDE,113,Matrices and Linear Systems
SYDE,114,Numerical and Applied Calculus
SYDE,121,Digital Computation
SYDE,142,Introduction to Human Systems
SYDE,161,Introduction to Design
SYDE,162,Human Factors in Design
SYDE,181,Physics 1 (Statics)
SYDE,182,Physics 2 (Dynamics)
SYDE,183,Chemistry
SYDE,192,Digital Systems
SYDE,192L,Digital Systems Laboratory
SYDE,201,Seminar
SYDE,202,Seminar
SYDE,211,Advanced Engineering Math 1
SYDE,212,Probability and Statistics
SYDE,213,Probability
SYDE,214,Statistics
SYDE,223,Data Structures and Algorithms
SYDE,252,Linear Systems and Signals
SYDE,261,Design, Systems, and Society
SYDE,262,Engineering Economics of Design
SYDE,281,Mechanics of Deformable Solids
SYDE,282,Fluid Mechanics
SYDE,283,Physics 3 (Electricity, Magnetism and Optics)
SYDE,284,Materials Chemistry
SYDE,285,Materials Chemistry
SYDE,286,Mechanics of Deformable Solids
SYDE,292,Circuits, Instrumentation, and Measurements
SYDE,292L,Circuits, Instrumentation, and Measurements Laboratory
SYDE,301,Seminar
SYDE,302,Seminar
SYDE,311,Advanced Engineering Math 2
SYDE,312,Applied Linear Algebra
SYDE,322,Software Design
SYDE,331,Engineering Economics
SYDE,332,Societal and Environmental Systems
SYDE,334,Applied Statistics
SYDE,348,User Centred Design Methods
SYDE,351,Systems Models 1
SYDE,352,Introduction to Control Systems
SYDE,352L,Control Systems Laboratory
SYDE,361,Engineering Design
SYDE,362,Systems Design Workshop 1
SYDE,364,Manufacturing Processes
SYDE,372,Introduction to Pattern Recognition
SYDE,381,Thermodynamics
SYDE,382,Modelling and Simulation of Mechanical Systems
SYDE,383,Fluid Mechanics
SYDE,384,Biological and Human Systems
SYDE,401,Seminar
SYDE,402,Seminar
SYDE,411,Optimization and Numerical Methods
SYDE,422,Machine Intelligence
SYDE,423,Computer Algorithm Design and Analysis
SYDE,431,Design Optimization Under Probabilistic Uncertainty
SYDE,433,Conflict Resolution
SYDE,444,Biomedical Measurement and Signal Processing
SYDE,454,Computer Simulation of Systems
SYDE,461,Systems Design Workshop 2
SYDE,462,Systems Design Workshop 3
SYDE,475,Image Processing
SYDE,482,Dynamic Modelling of Biomechanical Systems
SYDE,511,Optimization Methods for Stochastic Systems
SYDE,513,Linear Graph Theory and Applications
SYDE,522,Machine Intelligence
SYDE,524,Embedded Real-time Systems Design
SYDE,531,Design Optimization Under Probabilistic Uncertainty
SYDE,533,Conflict Resolution
SYDE,534,Remote Sensing Systems
SYDE,542,Interface Design
SYDE,543,Cognitive Ergonomics
SYDE,544,Biomedical Measurement and Signal Processing
SYDE,551,Advanced Graph Theoretic Methods
SYDE,552,Computational Neuroscience
SYDE,553,Advanced Dynamics
SYDE,554,Systems Models 2
SYDE,555,Modelling of Continuum Systems
SYDE,556,Simulating Neurobiological Systems
SYDE,558,Fuzzy Logic and Neural Networks
SYDE,575,Image Processing
UKRAN,101,Beginners' Ukrainian
UKRAN,102,Beginners' Ukrainian
UKRAN,201,Intermediate Ukrainian
UKRAN,202,Intermediate Ukrainian
UKRAN,271,Ukrainian Civilization (From the Beginnings to 1800)
UKRAN,272,Ukrainian Civilization (From 1800 to the Present)
UKRAN,301,Introduction to Ukrainian Literature
UKRAN,302,A Critical Survey of Literary Movements in 20th-Century Ukrainian Literature
UNIV,101,Strategies and Skills for Academic Success
URBAN,202W,Iss in Canadian Urban Dev(WLU)
VCULT,100,World Cinema and Visual Culture
VCULT,101,Art History and Visual Culture
VCULT,200,Visual Studies Across the Discipline
VCULT,300,Visual Culture in Theory
WKRPT,1,Work-term Report
WKRPT,100,Work-term Report
WKRPT,101,Work-term Report
WKRPT,103,Work-term Report
WKRPT,2,Work-term Report
WKRPT,200,Work-term Report
WKRPT,201,Work-term Report
WKRPT,203,Work-term Report
WKRPT,3,Work-term Report
WKRPT,300,Work-term Report
WKRPT,301,Work-term Report
WKRPT,303,Work-term Report
WKRPT,4,Work-term Report
WKRPT,400,Work-term Report
WKRPT,401,Work-term Report
WS,101,An Introduction to Women's Studies
WS,102,Contemporary Women's Issues in Canada
WS,108E,Women in Literature
WS,201,Images of Women in Popular Culture
WS,202,Women Across Cultures: Canadian and Global Perspectives
WS,205,Gender, Culture and Technology
WS,206,Women and the Law
WS,207,Women and Entrepreneurship
WS,208E,Women Writing since 1900
WS,209,Gender Relations
WS,222,Gender Issues
WS,261,Women and the Great Religions
WS,262,Global Queer Cinema
WS,281,Women in Russia: The Conscience of a Nation
WS,300,Seminar in Women's Studies
WS,301,Multicultural Perspectives on Women in Canada
WS,302,Thinking Through Gender: Feminist Perspectives
WS,305,Women and Entrepreneurship
WS,306,Contemporary Health Issues for Women
WS,308,Gender and Leisure
WS,320,Sex and the World Religions
WS,321,Women in Buddhism: A Global Perspective
WS,322,Images of the Feminine: India
WS,323,Gender and Asian Religions
WS,325,Austen
WS,331,Gender in War and Peace
WS,334,Women, Music and Gender
WS,347,Witches, Wives, and Whores
WS,350,Culture and Sexuality
WS,365,Special Topics in Women's Studies
WS,370,Women Writers of the Italian Renaissance
WS,409,Theoretical Perspectives on Gender
WS,410F,Eighteenth-Century Women Writers
WS,422,Studies in Feminist Philosophy/Philosophy of Sex
WS,430,Literary Women in Early Modern Hispanic Culture
WS,475,Advanced Research Project in Women's Studies
WS,499A,Senior Honours Thesis
WS,499B,Senior Honours Thesis
ACTSC,221,Mathematics of Investment
ACTSC,223,Group Life & Health Insurance
ACTSC,231,Mathematics of Finance
ACTSC,232,Introduction to Actuarial Mathematics
ACTSC,291,Corporate Finance 1
ACTSC,331,Life Contingencies 1
ACTSC,332,Life Contingencies 2
ACTSC,338,Graduation of Life Tables
ACTSC,363,Introduction to Casualty Insurance
ACTSC,371,Corporate Finance 1
ACTSC,372,Corporate Finance 2
ACTSC,391,Corporate Finance 2
ACTSC,431,Loss Models 1
ACTSC,432,Loss Models 2
ACTSC,433,Analysis of Survival Data
ACTSC,435,Introduction to Demographic Statistics
ACTSC,445,Asset-Liability Management
ACTSC,446,Mathematical Models in Finance
ACTSC,451,Selection of Risks
ACTSC,453,Basic Pension Mathematics
ACTSC,455,Advanced Life Insurance Practice
ACTSC,458,Insurance Law
ACTSC,459,Group Life and Health Insurance
ACTSC,462,Introduction to Property and Casualty Pricing
ACTSC,463,Introduction to Property and Casualty Loss Reserving
ACTSC,468,Readings in Actuarial Science 1
ACTSC,469,Readings in Actuarial Science 2
ACTSC,471,Advanced Corporate Finance
AFM,101,Introduction to Financial Accounting
AFM,102,Introduction to Managerial Accounting
AFM,121,Introduction to Global Financial Markets
AFM,122,Understanding and Using Managerial Accounting Information
AFM,123,Accounting Information for Managers
AFM,128,Core Concepts of Accounting Information
AFM,131,Introduction to Business in North America
AFM,201,Introduction to Professional Practice
AFM,202,Introduction to Public Practice
AFM,203,Introduction to Decision Support
AFM,204,Introduction to Applied Finance
AFM,211,Connections to Business Context
AFM,228,Core Concepts of Accounting Information 2
AFM,231,Business Law
AFM,232,Communicating Information for Decision Making
AFM,241,Introduction to Business Information Technology
AFM,271,Managerial Finance 1
AFM,272,Corporate Finance 1
AFM,273,Managerial Finance 1
AFM,274,Managerial Finance 2
AFM,280,Introduction to Organizational Behaviour
AFM,281,Introductory Managerial Accounting
AFM,291,Intermediate Financial Accounting 1
AFM,311,Connections to Ethical Context
AFM,321,Personal Financial Planning
AFM,322,Derivative Securities
AFM,323,Quantitative Foundations for Finance
AFM,328,Investment Management - Junior Analyst
AFM,329,Investment Management - Senior Analyst
AFM,331,Business Strategy
AFM,332,Accounting, Assurance, and the Law
AFM,333,International Business
AFM,341,Accounting Information Systems
AFM,351,Audit Strategy
AFM,352,Comprehensive/Operational Auditing
AFM,361,Taxation 1
AFM,362,Taxation 1 for Accountants
AFM,363,Taxation 2 for Accountants
AFM,371,Managerial Finance 2
AFM,372,Corporate Finance 2
AFM,373,Cases and Applications in Corporate Finance
AFM,382,Performance Measurement and Organization Control
AFM,391,Intermediate Financial Accounting 2
AFM,401,Accounting Theory
AFM,411,Connections Across Competencies for Accounting Professionals
AFM,412,Connections Across Competencies for Finance Professionals
AFM,415,Special Topics
AFM,416,Special Topics in Finance
AFM,417,Special Topics in Accounting
AFM,418,Special Topics in Finance or Accounting
AFM,422,Management of Financial Institutions
AFM,423,Topics in Financial Econometrics
AFM,424,Equity Investments
AFM,425,Fixed Income Securities
AFM,428,Investment Management - Junior Portfolio Manager
AFM,429,Investment Management - Senior Portfolio Manager
AFM,431,Professional Ethics for Financial Managers
AFM,432,Legal Environment and Corporate Governance
AFM,433,Business Strategy
AFM,434,Governance and Enterprise Risk Management for Global Organizations
AFM,442,E-business: Enterprise Systems
AFM,443,E-business: Introduction to Electronic Commerce
AFM,451,Audit Strategy
AFM,452,Comprehensive/Operational Auditing
AFM,461,Taxation 2
AFM,462,Taxation 3 for Public Accountants
AFM,471,Cases and Applications in Corporate Finance
AFM,472,Equity Investments
AFM,473,Advanced Topics in Corporate Finance
AFM,474,Derivative Securities
AFM,475,Fixed Income Securities
AFM,476,Advanced Corporate Finance
AFM,477,Applied Corporate Transactions
AFM,478,International Financial Management
AFM,480,Selected Problems and Cases in Managerial Accounting
AFM,481,Cost Management Systems
AFM,482,Performance Measurement and Organization Control
AFM,483,Applications of Analytics to Business
AFM,484,Advanced Management Control Systems
AFM,491,Advanced Financial Accounting
AFM,492,Financial Statement Analysis
AFM,501,Contemporary Issues in Assurance and Accounting
AFM,502,Control Systems in a Computer Environment
AFM,503,Issues and Problems in Accounting Practice
AFM,504,Issues and Problems in External Reporting
AHS,150,Foundations of Human Anatomy and Physiology
AMATH,231,Calculus 4
AMATH,242,Introduction to Computational Mathematics
AMATH,250,Introduction to Differential Equations
AMATH,251,Introduction to Differential Equations (Advanced level)
AMATH,261,Classical Mechanics and Special Relativity
AMATH,271,Introduction to Theoretical Mechanics
AMATH,310,Environmental Informatics
AMATH,331,Applied Real Analysis
AMATH,332,Applied Complex Analysis
AMATH,333,Elementary Differential Geometry
AMATH,341,Introduction to Computational Mathematics
AMATH,342,Computational Methods for Differential Equations
AMATH,343,Discrete Models in Applied Mathematics
AMATH,350,Differential Equations for Business and Economics
AMATH,351,Ordinary Differential Equations 2
AMATH,352,Computational Methods for Differential Equations
AMATH,353,Partial Differential Equations 1
AMATH,361,Continuum Mechanics
AMATH,373,Quantum Theory 1
AMATH,382,Computational Modeling of Cellular Systems
AMATH,391,From Fourier to Wavelets
AMATH,431,Measure and Integration
AMATH,432,Functional Analysis
AMATH,433,Differential Geometry
AMATH,441,Numeric Computation for Dynamic Simulation
AMATH,442,Computational Methods for Partial Differential Equations
AMATH,444,Applications of Computational Differential Equations
AMATH,447,Introduction to Symbolic Computation
AMATH,451,Introduction to Dynamical Systems
AMATH,452,Computational Methods for Partial Differential Equations
AMATH,453,Partial Differential Equations 2
AMATH,454,Applications of Computational Differential Equations
AMATH,455,Control Theory
AMATH,456,Calculus of Variations
AMATH,463,Fluid Mechanics
AMATH,473,Quantum Theory 2
AMATH,475,Introduction to General Relativity
AMATH,477,Statistical Mechanics
AMATH,495,Reading Course
ANTH,101,Human and Cultural Evolution
ANTH,102,Introduction to Social and Cultural Anthropology
ANTH,103,The Nature of Language
ANTH,201,Principles of Archaeology
ANTH,202,Principles of Cultural Anthropology
ANTH,203,The Archaeology of North America
ANTH,210,Anthropology Through Science Fiction
ANTH,229,Peoples of Africa
ANTH,230,Native Peoples of Canada
ANTH,233,Inuit and Eskimo Cultures
ANTH,260,Human Evolution
ANTH,261,Primate Behaviour
ANTH,290,Visual Anthropology
ANTH,300,Design of Anthropological Inquiry and Practice
ANTH,302,Anthropology of Violence: Political Conflict and Change
ANTH,303,Anthropology of Digital Media
ANTH,305,Paleopathology of Health and Disease
ANTH,310,The Anthropological Imagination
ANTH,311,Anthropology of Religion
ANTH,320,Studies in Hunter-Gatherer Archaeology
ANTH,321,Archaeology of Complex Cultures
ANTH,322,The Archaeology of the Great Lakes Area
ANTH,330,Cultural Ecology
ANTH,335,Arctic Archaeology
ANTH,345,Directed Research in Anthropology
ANTH,347,Medical Anthropology
ANTH,348,Anthropology of Tourism
ANTH,350,Culture and Sexuality
ANTH,351,Indigenous Practices & Relations: A Comparative Approach
ANTH,352,Anthropological Thought
ANTH,355,Human Osteology
ANTH,361,Biocultural Examination of Primate Conservation
ANTH,365,Fossil Hominids
ANTH,370,Issues in Contemporary Native Communities in Canada
ANTH,371,Anthropological Field Experience
ANTH,380,Matrilineal Societies in Aboriginal North America
ANTH,390A,Reading in Anthropology
ANTH,390B,Reading in Anthropology
ANTH,391,Reading in Anthropology
ANTH,393,Reading in Anthropology
ANTH,395,Topics in Anthropological Field Experience
ANTH,400,Special Topics in Anthropology
ANTH,402,Palestine/Israel: Anthropological Perspectives
